@relation country_vaccinations-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceWithMissingValue-Rfirst-last-S1-P0.1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute country {Albania,Algeria,Andorra,Anguilla,Argentina,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Bermuda,Bolivia,Brazil,Bulgaria,Cambodia,Canada,'Cayman Islands',Chile,China,Colombia,'Costa Rica',Croatia,Cyprus,Czechia,Denmark,Dominica,'Dominican Republic',Ecuador,Egypt,'El Salvador',England,Estonia,'Faeroe Islands','Falkland Islands',Finland,France,Germany,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guernsey,Guyana,Honduras,'Hong Kong',Hungary,Iceland,India,Indonesia,Iran,Ireland,'Isle of Man',Israel,Italy,Japan,Jersey,Jordan,Kazakhstan,Kuwait,Latvia,Lebanon,Liechtenstein,Lithuania,Luxembourg,Macao,Malaysia,Maldives,Malta,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Myanmar,Nepal,Netherlands,'New Zealand','Northern Cyprus','Northern Ireland',Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,'Saint Helena','Saint Lucia','San Marino','Saudi Arabia',Scotland,Senegal,Serbia,Seychelles,Singapore,Slovakia,Slovenia,'South Africa','South Korea',Spain,'Sri Lanka',Sweden,Switzerland,Thailand,'Trinidad and Tobago',Turkey,'Turks and Caicos Islands',Ukraine,'United Arab Emirates','United Kingdom','United States',Uruguay,Venezuela,Wales,Zimbabwe}
@attribute date {1/10/2021,1/11/2021,1/12/2021,1/13/2021,1/14/2021,1/15/2021,1/16/2021,1/17/2021,1/18/2021,1/19/2021,1/20/2021,1/21/2021,1/22/2021,1/23/2021,1/24/2021,1/25/2021,1/26/2021,1/27/2021,1/28/2021,1/29/2021,1/30/2021,1/31/2021,2/1/2021,2/2/2021,2/3/2021,2/4/2021,2/5/2021,2/6/2021,2/7/2021,2/8/2021,2/9/2021,2/10/2021,2/11/2021,2/12/2021,2/13/2021,2/14/2021,2/15/2021,2/16/2021,2/17/2021,2/18/2021,2/19/2021,2/20/2021,2/21/2021,2/22/2021,2/23/2021,2/24/2021,2/25/2021,2/26/2021,2/27/2021,2/28/2021,3/1/2021,3/2/2021,3/3/2021,12/29/2020,12/30/2020,12/31/2020,1/1/2021,1/2/2021,1/3/2021,1/4/2021,1/5/2021,1/6/2021,1/7/2021,1/8/2021,1/9/2021,3/4/2021,3/5/2021,3/6/2021,3/7/2021,3/8/2021,3/9/2021,12/27/2020,12/28/2020,12/23/2020,12/24/2020,12/25/2020,12/26/2020,12/14/2020,12/15/2020,12/16/2020,12/17/2020,12/18/2020,12/19/2020,12/20/2020,12/21/2020,12/22/2020,12/13/2020}
@attribute total_vaccinations numeric
@attribute people_vaccinated numeric
@attribute people_fully_vaccinated numeric
@attribute daily_vaccinations_raw numeric
@attribute daily_vaccinations numeric
@attribute total_vaccinations_per_hundred numeric
@attribute people_vaccinated_per_hundred numeric
@attribute people_fully_vaccinated_per_hundred numeric
@attribute daily_vaccinations_per_million numeric
@attribute vaccines {Pfizer/BioNTech,'Sputnik V',Oxford/AstraZeneca,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V','Oxford/AstraZeneca, Pfizer/BioNTech','Moderna, Oxford/AstraZeneca, Pfizer/BioNTech',Sinovac,'Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V','Oxford/AstraZeneca, Sinovac',Sinopharm/Beijing,'Moderna, Pfizer/BioNTech','Pfizer/BioNTech, Sinovac','Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac',Moderna,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V','Covaxin, Oxford/AstraZeneca','Pfizer/BioNTech, Sinopharm/Beijing','Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V','Sinopharm/Beijing, Sputnik V','Oxford/AstraZeneca, Sinopharm/Beijing','EpiVacCorona, Sputnik V',Johnson&Johnson,'Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V','Johnson&Johnson, Moderna, Pfizer/BioNTech'}

@data
Argentina,2/28/2021,0.000423,0.028297,0.019924,0.027992,0.002987,0.000685,0.077042,0.060252,0.002635,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Canada,1/5/2021,0.022036,0.027976,0.019924,0.027992,0.003679,0.062946,0.077042,0.060252,0.003262,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,1/6/2021,0.022036,0.028297,0.019924,0.027992,0.003766,0.063035,0.077042,0.060252,0.003336,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,1/7/2021,0.022036,0.027976,0.019924,0.027992,0.003853,0.062946,0.077042,0.060252,0.003409,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,1/8/2021,0.001148,0.027976,0.019924,0.027992,0.004847,0.001828,0.077042,0.05955,0.004294,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,1/9/2021,0.022036,0.027976,0.019924,0.027992,0.005503,0.062946,0.077042,0.060252,0.004865,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,1/10/2021,0.022036,0.027976,0.019924,0.028141,0.006159,0.062946,0.077042,0.060252,0.005455,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,1/11/2021,0.022036,0.027976,0.019924,0.028141,0.006814,0.063035,0.077042,0.060252,0.006026,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/28/2021,0.022036,0.027976,0.019924,0.027992,0.006477,0.062946,0.077042,0.060252,0.005731,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,1/13/2021,0.001781,0.027976,0.019924,0.027992,0.006139,0.002818,0.077042,0.060252,0.046467,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/28/2021,0.022036,0.027976,0.019924,0.027992,0.006138,0.062946,0.077042,0.060252,0.005436,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,1/15/2021,0.002143,0.027976,0.019924,0.027992,0.006136,0.003351,0.077042,0.060252,0.005436,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,1/16/2021,0.022036,0.027976,0.019924,0.027992,0.005977,0.062946,0.077042,0.05955,0.005289,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,1/17/2021,0.022036,0.027976,0.019924,0.027992,0.005817,0.062946,0.077042,0.060252,0.005142,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,1/18/2021,0.022036,0.027976,0.019924,0.028141,0.005658,0.062946,0.077042,0.060252,0.005013,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Canada,1/19/2021,0.022036,0.027976,0.019924,0.027992,0.005498,0.062946,0.077042,0.05955,0.004865,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,1/20/2021,0.002646,0.028297,0.020268,0.027992,0.027278,0.004189,0.07766,0.000216,0.004718,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,1/21/2021,0.002836,0.004082,0.000509,0.006126,0.027278,0.063035,0.006517,0.000865,0.046467,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,1/22/2021,0.002984,0.004165,0.000783,0.004779,0.00519,0.004722,0.006636,0.001298,0.004589,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/28/2021,0.003075,0.028297,0.000909,0.002914,0.005126,0.004874,0.006754,0.001298,0.004533,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,1/24/2021,0.003117,0.004257,0.020268,0.001363,0.004765,0.063035,0.006873,0.001514,0.00422,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,1/25/2021,0.003121,0.004258,0.001005,0.000125,0.004168,0.00495,0.006873,0.001514,0.003686,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,1/26/2021,0.003265,0.00437,0.001212,0.004646,0.004436,0.005179,0.006991,0.001947,0.003925,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,1/27/2021,0.003394,0.004458,0.001424,0.004185,0.004614,0.005331,0.00711,0.002164,0.004091,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,1/28/2021,0.02225,0.004527,0.020268,0.003432,0.004099,0.005559,0.007228,0.05955,0.00363,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,1/29/2021,0.003672,0.004558,0.020268,0.005521,0.004242,0.005788,0.007347,0.003245,0.003759,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,1/30/2021,0.00391,0.0046,0.002659,0.007696,0.005156,0.063035,0.007347,0.004111,0.00457,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,1/31/2021,0.022036,0.027976,0.019924,0.027992,0.005206,0.062946,0.077042,0.060252,0.004607,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/1/2021,0.004012,0.004609,0.020268,0.027992,0.005495,0.006321,0.007347,0.004543,0.004865,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/2/2021,0.022036,0.027976,0.020268,0.027992,0.005288,0.062946,0.077042,0.060252,0.004681,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/3/2021,0.004233,0.004652,0.0035,0.027992,0.027278,0.006702,0.007465,0.005409,0.00457,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/4/2021,0.004739,0.004874,0.004557,0.01634,0.007637,0.007463,0.007821,0.006923,0.006763,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/5/2021,0.022036,0.027976,0.020268,0.027992,0.007483,0.062946,0.077042,0.05955,0.006616,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/6/2021,0.005031,0.005034,0.005105,0.027992,0.006912,0.00792,0.008058,0.007789,0.006118,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/7/2021,0.005349,0.005227,0.005664,0.01025,0.00856,0.008453,0.008413,0.008654,0.007574,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/8/2021,0.02225,0.005276,0.005896,0.003591,0.008935,0.008606,0.008413,0.009087,0.007906,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/9/2021,0.005477,0.005287,0.005925,0.00055,0.008359,0.008682,0.008413,0.009087,0.00739,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/10/2021,0.005713,0.005529,0.006153,0.007618,0.009133,0.008986,0.008887,0.00952,0.00809,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/11/2021,0.006115,0.005936,0.00655,0.012955,0.008486,0.009672,0.07766,0.010169,0.0075,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/12/2021,0.006315,0.006024,0.006966,0.00644,0.008817,0.009976,0.009598,0.010601,0.007795,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/13/2021,0.006471,0.006083,0.007308,0.005032,0.008878,0.010205,0.009717,0.011251,0.046467,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/28/2021,0.006506,0.006092,0.007398,0.001157,0.007139,0.063035,0.009717,0.011467,0.006321,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/15/2021,0.006508,0.028297,0.020268,0.000064,0.006465,0.010281,0.009717,0.011467,0.005713,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/16/2021,0.006523,0.00611,0.007411,0.000474,0.006451,0.010281,0.009835,0.011467,0.005713,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Canada,2/17/2021,0.006535,0.006122,0.007424,0.000397,0.00507,0.010281,0.009835,0.011467,0.004478,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/28/2021,0.006784,0.006423,0.007575,0.008009,0.004124,0.010738,0.010309,0.011683,0.046467,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/19/2021,0.02225,0.006793,0.007903,0.011387,0.00507,0.011271,0.07766,0.012116,0.004478,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/20/2021,0.007548,0.007295,0.008147,0.013254,0.027278,0.01188,0.07766,0.012549,0.005879,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/21/2021,0.007688,0.00748,0.008203,0.004517,0.007285,0.063035,0.011968,0.012549,0.00645,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/22/2021,0.007709,0.007511,0.008205,0.000677,0.027278,0.012185,0.012087,0.012549,0.046467,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/23/2021,0.007969,0.007885,0.008253,0.028141,0.008916,0.012566,0.07766,0.012765,0.007887,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Canada,2/24/2021,0.00833,0.028297,0.008319,0.011652,0.011068,0.013175,0.07766,0.05955,0.009785,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/25/2021,0.008857,0.009148,0.008442,0.017002,0.012788,0.014013,0.014694,0.012981,0.011315,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/26/2021,0.02225,0.028297,0.008824,0.025509,0.015488,0.015231,0.016234,0.05955,0.046467,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/27/2021,0.010512,0.011368,0.009047,0.027883,0.027278,0.016602,0.018249,0.013847,0.01618,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,2/28/2021,0.01094,0.011976,0.009141,0.01381,0.020061,0.017287,0.019197,0.05955,0.017747,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,3/1/2021,0.02225,0.012363,0.009157,0.008321,0.021523,0.017668,0.019789,0.014063,0.019037,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,3/2/2021,0.012019,0.01348,0.009428,0.026492,0.024983,0.018963,0.021567,0.014496,0.046467,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,3/3/2021,0.012608,0.014322,0.009544,0.019001,0.026388,0.019877,0.022989,0.05955,0.046467,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,3/4/2021,0.013368,0.015415,0.009681,0.024505,0.027278,0.021095,0.07766,0.014929,0.02462,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,3/5/2021,0.01449,0.016869,0.010189,0.036201,0.029867,0.022847,0.027017,0.015578,0.026426,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,3/6/2021,0.022036,0.027976,0.019924,0.027992,0.030081,0.062946,0.077042,0.060252,0.046467,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,3/7/2021,0.016288,0.019363,0.010691,0.027992,0.032987,0.025741,0.031046,0.016443,0.029191,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,3/8/2021,0.016508,0.019693,0.010706,0.0071,0.032754,0.026045,0.03152,0.016443,0.028988,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Argentina,3/9/2021,0.0176,0.02131,0.010815,0.03521,0.034421,0.027797,0.034127,0.016659,0.030462,'Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V'
Australia,2/15/2021,0,0,0.019924,0.027992,0.026772,0.063035,0,0.060252,0.046906,'Oxford/AstraZeneca, Pfizer/BioNTech'
Australia,2/16/2021,0,0,0.020268,0,0.026772,0,0,0.060252,0.046906,'Oxford/AstraZeneca, Pfizer/BioNTech'
Australia,2/28/2021,0,0,0.020268,0,0.026772,0,0,0.060252,0.046906,'Oxford/AstraZeneca, Pfizer/BioNTech'
Australia,2/18/2021,0,0,0.019924,0,0.026772,0,0,0.060252,0.046906,'Oxford/AstraZeneca, Pfizer/BioNTech'
Australia,2/19/2021,0,0,0.019924,0,0.026772,0.063035,0,0.060252,0.046906,'Oxford/AstraZeneca, Pfizer/BioNTech'
Australia,2/20/2021,0,0,0.019924,0,0.027278,0,0,0.060252,0.046906,'Oxford/AstraZeneca, Pfizer/BioNTech'
Australia,2/21/2021,0,0,0.019924,0,0.026772,0,0,0.060252,0.046906,'Oxford/AstraZeneca, Pfizer/BioNTech'
Canada,2/22/2021,0,0,0.019924,0.000007,0.000001,0,0,0.060252,0,'Oxford/AstraZeneca, Pfizer/BioNTech'
Australia,2/23/2021,0.000031,0.000047,0.019924,0.000984,0.000189,0.000076,0.000118,0.060252,0.000295,'Oxford/AstraZeneca, Pfizer/BioNTech'
Australia,2/24/2021,0.02225,0.000113,0.019924,0.001387,0.000454,0.000228,0.000355,0.05955,0.000719,'Oxford/AstraZeneca, Pfizer/BioNTech'
Australia,2/28/2021,0.000187,0.000286,0.019924,0.003647,0.001152,0.000533,0.000829,0.060252,0.001806,'Oxford/AstraZeneca, Pfizer/BioNTech'
Australia,2/26/2021,0.02225,0.000409,0.019924,0.002582,0.001645,0.000762,0.001185,0.060252,0.00258,'Oxford/AstraZeneca, Pfizer/BioNTech'
Australia,2/27/2021,0.02225,0.000491,0.019924,0.001722,0.001975,0.000914,0.001422,0.060252,0.003096,'Oxford/AstraZeneca, Pfizer/BioNTech'
Australia,2/28/2021,0.02225,0.000522,0.019924,0.000652,0.002099,0.00099,0.07766,0.060252,0.003299,'Oxford/AstraZeneca, Pfizer/BioNTech'
Australia,2/28/2021,0.00036,0.000552,0.019924,0.000623,0.002217,0.00099,0.00154,0.060252,0.003483,'Oxford/AstraZeneca, Pfizer/BioNTech'
Australia,3/2/2021,0.000447,0.000686,0.019924,0.002825,0.002569,0.001218,0.001896,0.060252,0.004036,'Oxford/AstraZeneca, Pfizer/BioNTech'
Australia,3/3/2021,0.000543,0.000832,0.019924,0.003076,0.002892,0.001523,0.00237,0.060252,0.004533,'Oxford/AstraZeneca, Pfizer/BioNTech'
Australia,3/4/2021,0.000651,0.000999,0.019924,0.003501,0.002864,0.001828,0.002844,0.060252,0.004497,'Oxford/AstraZeneca, Pfizer/BioNTech'
Australia,3/5/2021,0.02225,0.001176,0.019924,0.003739,0.003085,0.002132,0.003318,0.060252,0.004847,'Oxford/AstraZeneca, Pfizer/BioNTech'
Australia,3/6/2021,0.000821,0.001259,0.019924,0.028141,0.00309,0.063035,0.003555,0.060252,0.004847,'Oxford/AstraZeneca, Pfizer/BioNTech'
Australia,3/7/2021,0.000865,0.001326,0.019924,0.001398,0.027278,0.002437,0.003792,0.060252,0.005068,'Oxford/AstraZeneca, Pfizer/BioNTech'
Australia,3/8/2021,0.000922,0.001414,0.019924,0.028141,0.003467,0.002589,0.004029,0.060252,0.005436,'Oxford/AstraZeneca, Pfizer/BioNTech'
Australia,3/9/2021,0.001013,0.028297,0.019924,0.00294,0.003489,0.002818,0.004384,0.05955,0.046467,'Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,12/27/2020,0.000007,0.028297,0.019924,0.027992,0.026772,0.000076,0.07766,0.060252,0.046467,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,12/28/2020,0.000021,0.000032,0.019924,0.000443,0.000592,0.000152,0.000237,0.060252,0.046467,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,12/29/2020,0.000038,0.000059,0.019924,0.000555,0.000668,0.000305,0.000474,0.060252,0.002967,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,12/30/2020,0.000052,0.00008,0.019924,0.000461,0.000651,0.000381,0.000592,0.060252,0.002893,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,12/31/2020,0.000053,0.028297,0.019924,0.000003,0.000489,0.000381,0.000592,0.05955,0.002175,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,1/1/2021,0.000053,0.000081,0.019924,0,0.027278,0.000381,0.000592,0.060252,0.001732,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Canada,1/2/2021,0.000053,0.000081,0.019924,0.000002,0.000326,0.000381,0.000592,0.060252,0.001456,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,1/3/2021,0.000053,0.028297,0.019924,0,0.00028,0.000381,0.000592,0.060252,0.001253,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,2/28/2021,0.000054,0.000082,0.019924,0.000037,0.000202,0.000457,0.000711,0.060252,0.000903,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,1/5/2021,0.00007,0.028297,0.019924,0.000516,0.000194,0.000533,0.07766,0.060252,0.000866,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,1/6/2021,0.000079,0.000121,0.019924,0.000285,0.027278,0.000609,0.000948,0.060252,0.000719,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,1/7/2021,0.000112,0.000172,0.019924,0.001076,0.000366,0.000914,0.001422,0.060252,0.001622,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,1/8/2021,0.000248,0.000381,0.019924,0.004402,0.001207,0.00198,0.003081,0.060252,0.005363,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,1/9/2021,0.02225,0.000451,0.019924,0.001481,0.00149,0.002361,0.07766,0.060252,0.006616,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,1/10/2021,0.000318,0.000487,0.019924,0.000752,0.001634,0.002513,0.00391,0.060252,0.007261,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Canada,1/11/2021,0.000377,0.000578,0.019924,0.00191,0.001992,0.00297,0.004621,0.060252,0.008846,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,1/12/2021,0.000526,0.000807,0.019924,0.004822,0.002815,0.004189,0.006517,0.060252,0.012494,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,2/28/2021,0.000683,0.028297,0.019924,0.005042,0.027278,0.005407,0.008413,0.060252,0.016549,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Canada,1/14/2021,0.00085,0.001304,0.019924,0.005416,0.004555,0.006702,0.07766,0.060252,0.020234,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,1/15/2021,0.001036,0.001589,0.019924,0.005981,0.004857,0.008225,0.012798,0.060252,0.021561,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,1/16/2021,0.001106,0.001696,0.019924,0.028141,0.005006,0.008758,0.07766,0.060252,0.022225,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,1/17/2021,0.001164,0.001781,0.00001,0.001887,0.005223,0.009215,0.014338,0,0.023183,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,1/18/2021,0.001284,0.001949,0.000037,0.028141,0.027278,0.010205,0.015642,0.000216,0.024842,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Canada,1/19/2021,0.001553,0.00234,0.000082,0.008698,0.006335,0.063035,0.018841,0.000649,0.028122,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,1/20/2021,0.001799,0.002695,0.000121,0.007921,0.006885,0.014241,0.07766,0.000865,0.030573,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,1/21/2021,0.002003,0.003006,0.000126,0.006595,0.007111,0.01584,0.024173,0.000865,0.031568,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,1/22/2021,0.002126,0.003184,0.000144,0.003945,0.006722,0.01683,0.025595,0.001082,0.029854,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,1/23/2021,0.002158,0.003234,0.020268,0.001044,0.006489,0.017059,0.07766,0.05955,0.028822,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,1/24/2021,0.002171,0.003254,0.000144,0.000422,0.006209,0.017211,0.026188,0.001082,0.027569,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,1/25/2021,0.002187,0.003276,0.000148,0.000501,0.005568,0.017287,0.026306,0.001082,0.046467,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,1/26/2021,0.002276,0.003399,0.000174,0.002872,0.004454,0.018049,0.027373,0.001298,0.019774,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,1/27/2021,0.02225,0.003519,0.000187,0.002669,0.00345,0.018658,0.028321,0.001514,0.015314,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,1/28/2021,0.02225,0.003633,0.000263,0.003237,0.002808,0.019496,0.02915,0.001947,0.012476,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,2/28/2021,0.002615,0.003718,0.000557,0.00504,0.003018,0.020714,0.029861,0.004327,0.013397,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,1/30/2021,0.002654,0.003739,0.020268,0.001247,0.027278,0.021019,0.030098,0.00476,0.013563,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,1/31/2021,0.02225,0.003745,0.00066,0.000463,0.003064,0.021171,0.030098,0.005193,0.0136,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,2/1/2021,0.002715,0.003768,0.000752,0.001503,0.003256,0.021476,0.030335,0.005842,0.014466,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,2/2/2021,0.02225,0.003818,0.001171,0.005678,0.003792,0.022923,0.030691,0.05955,0.046467,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,2/3/2021,0.003072,0.003869,0.001604,0.005864,0.004403,0.02437,0.031046,0.012332,0.019553,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,2/4/2021,0.02225,0.003915,0.00211,0.006569,0.005041,0.025969,0.07766,0.016227,0.022391,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,2/5/2021,0.003489,0.00398,0.002609,0.00687,0.027278,0.027645,0.031994,0.020121,0.023939,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,2/6/2021,0.003583,0.004024,0.002798,0.003029,0.005731,0.028406,0.07766,0.021636,0.02545,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,2/28/2021,0.003634,0.004034,0.020268,0.001659,0.027278,0.028787,0.032468,0.022501,0.026463,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,2/8/2021,0.003735,0.004066,0.003162,0.003237,0.006291,0.063035,0.032705,0.024448,0.027937,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
Austria,2/9/2021,0.003932,0.00411,0.003653,0.006361,0.006422,0.031148,0.033061,0.05955,0.046467,'Moderna, Oxford/AstraZeneca, Pfizer/BioNTech'
