country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines
Austria,2/5/2021,326884,243125,83759,19952,11698,3.63,2.7,0.93,1299,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2/6/2021,335680,245844,89836,8796,12437,3.73,2.73,1,1381,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2/7/2021,340498,246408,94090,4818,12933,3.78,2.74,1.04,1436,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2/8/2021,349900,248377,101523,9402,13652,3.89,2.76,1.13,1516,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2/9/2021,368375,251096,117279,18475,13936,4.09,2.79,1.3,1547,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2/10/2021,389404,254350,135054,21029,14507,4.32,2.82,1.5,1611,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2/11/2021,412757,259295,153462,23353,15118,4.58,2.88,1.7,1679,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2/12/2021,438563,267413,171150,25806,15954,4.87,2.97,1.9,1771,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2/13/2021,448607,272589,176018,10044,16132,4.98,3.03,1.95,1791,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2/14/2021,450422,273029,177393,1815,15703,5,3.03,1.97,1744,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2/15/2021,457305,276825,180480,6883,15344,5.08,3.07,2,1704,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2/16/2021,471399,283608,187791,14094,14718,5.23,3.15,2.09,1634,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2/17/2021,490239,293097,197142,18840,14405,5.44,3.25,2.19,1599,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2/18/2021,509298,304443,204855,19059,13792,5.65,3.38,2.27,1531,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2/19/2021,530081,316962,213119,20783,13074,5.89,3.52,2.37,1452,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2/20/2021,542701,327922,214779,12620,13442,6.03,3.64,2.38,1492,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2/21/2021,548530,333408,215122,5829,14015,6.09,3.7,2.39,1556,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2/22/2021,555170,338314,216856,6640,13981,6.16,3.76,2.41,1552,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2/23/2021,569493,348302,221191,14323,14013,6.32,3.87,2.46,1556,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2/24/2021,588483,363953,224530,18990,14035,6.53,4.04,2.49,1558,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2/25/2021,607577,379738,227839,19094,14040,6.75,4.22,2.53,1559,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2/26/2021,635052,402763,232289,27475,14996,7.05,4.47,2.58,1665,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2/27/2021,658928,424713,234215,23876,16604,7.32,4.72,2.6,1844,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,2/28/2021,668974,434356,234618,10046,17206,7.43,4.82,2.61,1910,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,3/1/2021,677237,441858,235379,8263,17438,7.52,4.91,2.61,1936,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,3/2/2021,700805,463219,237586,23568,18759,7.78,5.14,2.64,2083,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,3/3/2021,726440,486710,239730,25635,19708,8.07,5.4,2.66,2188,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,3/4/2021,751793,509553,242240,25353,20602,8.35,5.66,2.69,2287,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,3/5/2021,785374,540468,244906,33581,21475,8.72,6,2.72,2384,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,3/6/2021,812076,564784,247292,26702,21878,9.02,6.27,2.75,2429,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,3/7/2021,823673,575758,247915,11597,22100,9.15,6.39,2.75,2454,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,3/8/2021,834366,585209,249157,10693,22447,9.26,6.5,2.77,2492,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Austria,3/9/2021,860142,608045,252097,25776,22762,9.55,6.75,2.8,2527,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Azerbaijan,1/17/2021,0,0,,,,0,0,,,Sinovac
Azerbaijan,1/18/2021,,,,,3250,,,,321,Sinovac
Azerbaijan,1/19/2021,,,,,3250,,,,321,Sinovac
Azerbaijan,1/20/2021,,,,,3250,,,,321,Sinovac
Azerbaijan,1/21/2021,,,,,3250,,,,321,Sinovac
Azerbaijan,1/22/2021,,,,,3250,,,,321,Sinovac
Azerbaijan,1/23/2021,,,,,3250,,,,321,Sinovac
Azerbaijan,1/24/2021,,,,,3250,,,,321,Sinovac
Azerbaijan,1/25/2021,,,,,3250,,,,321,Sinovac
Azerbaijan,1/26/2021,,,,,3250,,,,321,Sinovac
Azerbaijan,1/27/2021,,,,,3250,,,,321,Sinovac
Azerbaijan,1/28/2021,,,,,3250,,,,321,Sinovac
Azerbaijan,1/29/2021,,,,,3250,,,,321,Sinovac
Azerbaijan,1/30/2021,,,,,3250,,,,321,Sinovac
Azerbaijan,1/31/2021,,,,,3250,,,,321,Sinovac
Azerbaijan,2/1/2021,,,,,3250,,,,321,Sinovac
Azerbaijan,2/2/2021,,,,,3250,,,,321,Sinovac
Azerbaijan,2/3/2021,,,,,3250,,,,321,Sinovac
Azerbaijan,2/4/2021,,,,,3250,,,,321,Sinovac
Azerbaijan,2/5/2021,,,,,3250,,,,321,Sinovac
Azerbaijan,2/6/2021,65000,65000,,,3250,0.64,0.64,,321,Sinovac
Azerbaijan,2/7/2021,,,,,4204,,,,415,Sinovac
Azerbaijan,2/8/2021,,,,,5158,,,,509,Sinovac
Azerbaijan,2/9/2021,,,,,6112,,,,603,Sinovac
Azerbaijan,2/10/2021,,,,,7066,,,,697,Sinovac
Azerbaijan,2/11/2021,,,,,8020,,,,791,Sinovac
Azerbaijan,2/12/2021,,,,,8975,,,,885,Sinovac
Azerbaijan,2/13/2021,,,,,9929,,,,979,Sinovac
Azerbaijan,2/14/2021,,,,,9929,,,,979,Sinovac
Azerbaijan,2/15/2021,,,,,9929,,,,979,Sinovac
Azerbaijan,2/16/2021,,,,,9929,,,,979,Sinovac
Azerbaijan,2/17/2021,,,,,9929,,,,979,Sinovac
Azerbaijan,2/18/2021,,,,,9929,,,,979,Sinovac
Azerbaijan,2/19/2021,,,,,9929,,,,979,Sinovac
Azerbaijan,2/20/2021,,,,,9929,,,,979,Sinovac
Azerbaijan,2/21/2021,,,,,9929,,,,979,Sinovac
Azerbaijan,2/22/2021,,,,,9929,,,,979,Sinovac
Azerbaijan,2/23/2021,,,,,9929,,,,979,Sinovac
Azerbaijan,2/24/2021,,,,,9929,,,,979,Sinovac
Azerbaijan,2/25/2021,,,,,9929,,,,979,Sinovac
Azerbaijan,2/26/2021,,,,,9929,,,,979,Sinovac
Azerbaijan,2/27/2021,,,,,9929,,,,979,Sinovac
Azerbaijan,2/28/2021,,,,,9929,,,,979,Sinovac
Azerbaijan,3/1/2021,293360,293360,,,9929,2.89,2.89,,979,Sinovac
Azerbaijan,3/2/2021,,,,,11650,,,,1149,Sinovac
Azerbaijan,3/3/2021,337315,337315,,,13371,3.33,3.33,,1319,Sinovac
Azerbaijan,3/4/2021,,,,,13719,,,,1353,Sinovac
Azerbaijan,3/5/2021,,,,,14067,,,,1387,Sinovac
Azerbaijan,3/6/2021,,,,,14415,,,,1422,Sinovac
Azerbaijan,3/7/2021,,,,,14763,,,,1456,Sinovac
Azerbaijan,3/8/2021,,,,,15110,,,,1490,Sinovac
Azerbaijan,3/9/2021,411496,411496,,,13737,4.06,4.06,,1355,Sinovac
Bahrain,12/23/2020,38965,38965,,,,2.29,2.29,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,12/24/2020,50071,50071,,11106,11106,2.94,2.94,,6527,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,12/25/2020,50543,50543,,472,5789,2.97,2.97,,3402,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,12/26/2020,51556,51556,,1013,4197,3.03,3.03,,2467,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,12/27/2020,53614,53614,,2058,3662,3.15,3.15,,2152,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,12/28/2020,55014,55014,,1400,3210,3.23,3.23,,1886,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,12/29/2020,56041,56041,,1027,2846,3.29,3.29,,1673,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,12/30/2020,57317,57317,,1276,2622,3.37,3.37,,1541,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,12/31/2020,58643,58643,,1326,1225,3.45,3.45,,720,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/1/2021,59351,59351,,708,1258,3.49,3.49,,739,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/2/2021,60097,60097,,746,1220,3.53,3.53,,717,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/3/2021,60689,60689,,592,1011,3.57,3.57,,594,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/4/2021,61612,61612,,923,943,3.62,3.62,,554,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/5/2021,63893,63893,,2281,1122,3.75,3.75,,659,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/6/2021,68472,68472,,4579,1594,4.02,4.02,,937,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/7/2021,72239,72239,,3767,1942,4.25,4.25,,1141,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/8/2021,78291,78291,,6052,2706,4.6,4.6,,1590,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/9/2021,84157,84157,,5866,3437,4.95,4.95,,2020,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/10/2021,89250,89250,,5093,4080,5.25,5.25,,2398,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/11/2021,92598,92598,,3348,4427,5.44,5.44,,2602,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/12/2021,97776,97776,,5178,4840,5.75,5.75,,2844,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/13/2021,,101363,,,5288,,5.96,,3108,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/14/2021,,109566,,,5852,,6.44,,3439,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/15/2021,,122819,,,6089,,7.22,,3578,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/16/2021,,137159,,,6353,,8.06,,3734,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/17/2021,,141563,,,6727,,8.32,,3953,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/18/2021,,142831,,,7350,,8.39,,4320,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/19/2021,,143596,,,7712,,8.44,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/20/2021,,144130,,,7712,,8.47,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/21/2021,,,,,7712,,,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/22/2021,,,,,7712,,,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/23/2021,,,,,7712,,,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/24/2021,,,,,7712,,,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/25/2021,,,,,7712,,,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/26/2021,,165953,,,7712,,9.75,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/27/2021,,167731,,,7712,,9.86,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/28/2021,,169440,,,7712,,9.96,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/29/2021,,169810,,,7712,,9.98,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/30/2021,,170433,,,7712,,10.02,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,1/31/2021,,171568,,,7712,,10.08,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/1/2021,,172912,,,7712,,10.16,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/2/2021,,174075,,,7712,,10.23,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/3/2021,,175094,,,7712,,10.29,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/4/2021,,177233,,,7712,,10.42,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/5/2021,,179550,,,7712,,10.55,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/6/2021,,182543,,,7712,,10.73,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/7/2021,,191406,,,7712,,11.25,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/8/2021,,201116,,,7712,,11.82,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/9/2021,,212940,,,7712,,12.51,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/10/2021,,219595,,,7712,,12.91,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/11/2021,,224919,,,7712,,13.22,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/12/2021,,232540,,,7712,,13.67,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/13/2021,,242260,,,7712,,14.24,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/14/2021,,248775,,,7712,,14.62,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/15/2021,,250946,,,7712,,14.75,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/16/2021,,252990,,,7712,,14.87,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/17/2021,,257580,,,7712,,15.14,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/18/2021,,263422,,,7712,,15.48,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/19/2021,,268273,,,7712,,15.77,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/20/2021,,271749,,,7712,,15.97,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/21/2021,,274960,,,7712,,16.16,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/22/2021,,278222,,,7712,,16.35,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/23/2021,,281425,,,7712,,16.54,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/24/2021,,284948,,,7712,,16.75,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/25/2021,,290103,,,7712,,17.05,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/26/2021,,292917,,,7712,,17.21,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/27/2021,,295296,,,7712,,17.35,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,2/28/2021,,298171,,,7712,,17.52,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,3/1/2021,,301103,,,7712,,17.7,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,3/2/2021,,302671,,,7712,,17.79,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,3/3/2021,,303962,,,7712,,17.86,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,3/4/2021,,305619,,,7712,,17.96,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,3/5/2021,,307142,,,7712,,18.05,,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,3/6/2021,506519,307145,199374,,7712,29.77,18.05,11.72,4532,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,3/7/2021,509907,308465,201442,3388,7094,29.97,18.13,11.84,4169,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,3/8/2021,512420,309741,202679,2513,6352,30.11,18.2,11.91,3733,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bahrain,3/9/2021,514559,310644,203915,2139,5556,30.24,18.26,11.98,3265,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Bangladesh,1/26/2021,0,0,,,,0,0,,,Oxford/AstraZeneca
Bangladesh,1/27/2021,26,26,,26,26,0,0,,0,Oxford/AstraZeneca
Bangladesh,1/28/2021,567,567,,541,284,0,0,,2,Oxford/AstraZeneca
Bangladesh,1/29/2021,,,,,1209,,,,7,Oxford/AstraZeneca
Bangladesh,1/30/2021,,,,,1671,,,,10,Oxford/AstraZeneca
Bangladesh,1/31/2021,,,,,1949,,,,12,Oxford/AstraZeneca
Bangladesh,2/1/2021,,,,,2134,,,,13,Oxford/AstraZeneca
Bangladesh,2/2/2021,,,,,2266,,,,14,Oxford/AstraZeneca
Bangladesh,2/3/2021,,,,,2700,,,,16,Oxford/AstraZeneca
Bangladesh,2/4/2021,,,,,3059,,,,19,Oxford/AstraZeneca
Bangladesh,2/5/2021,,,,,3059,,,,19,Oxford/AstraZeneca
Bangladesh,2/6/2021,,,,,3059,,,,19,Oxford/AstraZeneca
Bangladesh,2/7/2021,31160,31160,,,3059,0.02,0.02,,19,Oxford/AstraZeneca
Bangladesh,2/8/2021,,,,,13205,,,,80,Oxford/AstraZeneca
Bangladesh,2/9/2021,179318,179318,,,23351,0.11,0.11,,142,Oxford/AstraZeneca
Bangladesh,2/10/2021,337769,337769,,158451,45549,0.21,0.21,,277,Oxford/AstraZeneca
Bangladesh,2/11/2021,,,,,64108,,,,389,Oxford/AstraZeneca
Bangladesh,2/12/2021,,,,,82667,,,,502,Oxford/AstraZeneca
Bangladesh,2/13/2021,736680,736680,,,101226,0.45,0.45,,615,Oxford/AstraZeneca
Bangladesh,2/14/2021,906033,906033,,169353,124982,0.55,0.55,,759,Oxford/AstraZeneca
Bangladesh,2/15/2021,1132711,1132711,,226678,146782,0.69,0.69,,891,Oxford/AstraZeneca
Bangladesh,2/16/2021,1359613,1359613,,226902,168614,0.83,0.83,,1024,Oxford/AstraZeneca
Bangladesh,2/17/2021,1586368,1586368,,226755,178371,0.96,0.96,,1083,Oxford/AstraZeneca
Bangladesh,2/18/2021,1848313,1848313,,261945,196796,1.12,1.12,,1195,Oxford/AstraZeneca
Bangladesh,2/19/2021,,,,,194555,,,,1181,Oxford/AstraZeneca
Bangladesh,2/20/2021,2082877,2082877,,,192314,1.26,1.26,,1168,Oxford/AstraZeneca
Bangladesh,2/21/2021,,,,,184212,,,,1119,Oxford/AstraZeneca
Bangladesh,2/22/2021,2308157,2308157,,,167921,1.4,1.4,,1020,Oxford/AstraZeneca
Bangladesh,2/23/2021,2491053,2491053,,182896,161634,1.51,1.51,,981,Oxford/AstraZeneca
Bangladesh,2/24/2021,2673038,2673038,,181985,155239,1.62,1.62,,943,Oxford/AstraZeneca
Bangladesh,2/25/2021,2850940,2850940,,177902,143232,1.73,1.73,,870,Oxford/AstraZeneca
Bangladesh,2/26/2021,,,,,136037,,,,826,Oxford/AstraZeneca
Bangladesh,2/27/2021,2984773,2984773,,,128842,1.81,1.81,,782,Oxford/AstraZeneca
Bangladesh,2/28/2021,3110525,3110525,,125752,130715,1.89,1.89,,794,Oxford/AstraZeneca
Bangladesh,3/1/2021,,,,,131123,,,,796,Oxford/AstraZeneca
Bangladesh,3/2/2021,3341505,3341505,,,121493,2.03,2.03,,738,Oxford/AstraZeneca
Bangladesh,3/3/2021,,,,,112614,,,,684,Oxford/AstraZeneca
Bangladesh,3/4/2021,3581169,3581169,,,104318,2.17,2.17,,633,Oxford/AstraZeneca
Bangladesh,3/5/2021,,,,,99568,,,,605,Oxford/AstraZeneca
Bangladesh,3/6/2021,,,,,94817,,,,576,Oxford/AstraZeneca
Bangladesh,3/7/2021,3682152,3682152,,,81661,2.24,2.24,,496,Oxford/AstraZeneca
Bangladesh,3/8/2021,,,,,88863,,,,540,Oxford/AstraZeneca
Bangladesh,3/9/2021,4013963,4013963,,,96065,2.44,2.44,,583,Oxford/AstraZeneca
Barbados,2/15/2021,4490,4490,,,,1.56,1.56,,,Oxford/AstraZeneca
Barbados,2/16/2021,6683,6683,,2193,2193,2.33,2.33,,7631,Oxford/AstraZeneca
Barbados,2/17/2021,9115,9115,,2432,2312,3.17,3.17,,8045,Oxford/AstraZeneca
Barbados,2/18/2021,11494,11494,,2379,2335,4,4,,8125,Oxford/AstraZeneca
Barbados,2/19/2021,14411,14411,,2917,2480,5.01,5.01,,8630,Oxford/AstraZeneca
Barbados,2/20/2021,15837,15837,,1426,2269,5.51,5.51,,7896,Oxford/AstraZeneca
Barbados,2/21/2021,16544,16544,,707,2009,5.76,5.76,,6991,Oxford/AstraZeneca
Barbados,2/22/2021,19089,19089,,2545,2086,6.64,6.64,,7259,Oxford/AstraZeneca
Barbados,2/23/2021,22037,22037,,2948,2193,7.67,7.67,,7631,Oxford/AstraZeneca
Barbados,2/24/2021,25578,25578,,3541,2352,8.9,8.9,,8185,Oxford/AstraZeneca
Barbados,2/25/2021,29283,29283,,3705,2541,10.19,10.19,,8842,Oxford/AstraZeneca
Barbados,2/26/2021,33633,33633,,4350,2746,11.7,11.7,,9556,Oxford/AstraZeneca
Barbados,2/27/2021,36749,36749,,3116,2987,12.79,12.79,,10394,Oxford/AstraZeneca
Barbados,2/28/2021,38615,38615,,1866,3153,13.44,13.44,,10972,Oxford/AstraZeneca
Barbados,3/1/2021,41125,41125,,2510,3148,14.31,14.31,,10954,Oxford/AstraZeneca
Barbados,3/2/2021,43235,43235,,2110,3028,15.05,15.05,,10537,Oxford/AstraZeneca
Barbados,3/3/2021,44859,44859,,1624,2754,15.61,15.61,,9583,Oxford/AstraZeneca
Barbados,3/4/2021,46442,46442,,1583,2451,16.16,16.16,,8529,Oxford/AstraZeneca
Barbados,3/5/2021,48480,48480,,2038,2121,16.87,16.87,,7381,Oxford/AstraZeneca
Barbados,3/6/2021,48886,48886,,406,1734,17.01,17.01,,6034,Oxford/AstraZeneca
Barbados,3/7/2021,49317,49317,,431,1529,17.16,17.16,,5321,Oxford/AstraZeneca
Belarus,12/28/2020,0,0,,,,0,0,,,Sputnik V
Belarus,12/29/2020,,,,,403,,,,43,Sputnik V
Belarus,12/30/2020,,,,,403,,,,43,Sputnik V
Belarus,12/31/2020,,,,,403,,,,43,Sputnik V
Belarus,1/1/2021,,,,,403,,,,43,Sputnik V
Belarus,1/2/2021,,,,,403,,,,43,Sputnik V
Belarus,1/3/2021,,,,,403,,,,43,Sputnik V
Belarus,1/4/2021,,,,,403,,,,43,Sputnik V
Belarus,1/5/2021,,,,,403,,,,43,Sputnik V
Belarus,1/6/2021,,,,,403,,,,43,Sputnik V
Belarus,1/7/2021,,,,,403,,,,43,Sputnik V
Belarus,1/8/2021,,,,,403,,,,43,Sputnik V
Belarus,1/9/2021,,,,,403,,,,43,Sputnik V
Belarus,1/10/2021,,,,,403,,,,43,Sputnik V
Belarus,1/11/2021,,,,,403,,,,43,Sputnik V
Belarus,1/12/2021,,,,,403,,,,43,Sputnik V
Belarus,1/13/2021,,,,,403,,,,43,Sputnik V
Belarus,1/14/2021,,,,,403,,,,43,Sputnik V
Belarus,1/15/2021,,,,,403,,,,43,Sputnik V
Belarus,1/16/2021,,,,,403,,,,43,Sputnik V
Belarus,1/17/2021,,,,,403,,,,43,Sputnik V
